0.4219	0	0	0	0	0.5964	0	0	0	0.3519	0	0	0	0	0	0	0.3457	0	0	0	0	0	0	0.4687	0.3739	0	0.6558	0	0	0.4525	0	0.409	0	0	0	0	0.3485	0	0.3378	0	0	0	0	0	0	0	0	0	0	0
0.4803	0.495	0.4439	0.3804	0.4203	0.5129	0.344	0	0	0.6061	0.5899	0.4701	0.4036	0	0.4722	0	0	0.5297	0	0	0.5531	0.7384	0	0.4032	0.7979	0.5715	0	1	0.3342	0.3895	0.4342	0.3529	0.5249	0	0	0	0	0.3999	0	0.4974	0.475	0.4959	0	0	0.3921	0.5922	0.4553	0.4941	0.5708	0.3838
0.4715	0.4859	0.3683	0	0.5593	0.3896	1	0	0	0.5017	0.7696	0.4615	0	0.3618	0	0	0	0.438	0.3595	0	0.3464	0.6183	0	0	0.5111	0.4726	0	0.344	0.3854	0	0.3605	0	0.4341	0.4201	0	0	0	0	0	0.4115	0.3934	0	0	0	0	0.5815	0.6055	0.4851	0	0.3782
0.6488	0.6676	0.6011	0.5144	0.5692	0.5308	0.4633	0.4923	0	0.7989	0.7812	0.6356	0.3335	0.3681	0.482	0.4097	0	0.7108	0.3657	0.4279	0.5643	0.9221	0.348	0.533	0.8108	0.8436	0	0.5603	0.3922	0.4029	0.588	0.3648	0.8935	0.4276	0	0.4121	0	0.616	0.3822	0.6706	0.9433	0.506	0.4168	0	0.5305	0.7837	0.6161	0.6665	0.4351	0.519
0.6465	0.6652	0.5048	0.4316	0.5671	0.5139	0.4615	0	0	0.6854	0.7787	1	0	0.3667	0.4049	0.4081	0	0.7311	0.3644	0.3605	0.4735	0.8213	0	0.4472	0.6973	0.6479	0	0.4701	0.3907	0.3914	0.4936	0.3536	0.5964	0.426	0	0.3922	0	0.4542	0	0.5655	0.5402	0.4247	0.4286	0	0.4451	0.7812	0.6139	0.6642	0.3663	0.5171
0	0	0	0	0.3489	0	0	0.669	0.707	0	0.4875	0	0	0	0	0	0.3942	0	0.9465	0	0	0.385	0	0	0	0	0	0	0	0	0	0	0.3464	0	0	0	0	0	0	0	0	0	0	1	0	0.3623	0.377	0	0	0
0.4453	0.3646	0	0	0	0.8625	0	0.4323	0	0.5342	0.4508	0.347	0.4441	0	0	0	0.5245	0.3392	0	0	0.3842	0.4763	0	0.7086	0.5689	0.3649	0	0.3463	0	0.686	0	0.6225	0.3363	0	0	0	0.3672	0.4953	0.5118	0	0	0.3458	0	0	0	0.4349	0.3497	0.364	0	0
0.3536	0.364	0	0	0	0.3761	0	0	0	0.4018	0.4325	0.3464	0.4028	0	0.3474	0	0	0.3522	0	0	0.8494	0.4955	0	0	0.5999	0.3791	0	0.3646	0	0	0	0	0.3492	0	0	0	0	0	0	0	0	0.3641	0.5311	0	0.4036	0.4341	0.4045	0.3634	0.4067	0.8578
0.4339	0.447	0.4014	0.3449	0.3803	0.512	0	0	0	0.5479	0.5331	0.4247	0	0	0.4714	0	0	0.4783	0	0	0.5522	0.6728	0	0.4025	0.7969	0.5163	0	0.4959	0.3337	0.3889	0.3927	0.3524	0.474	0	0	0	0	0.3622	0	0.4492	0.4291	1	0	0	0.3816	0.5352	0.6331	0.4463	0.3858	0.3479
0.6777	0.6969	0.5306	0.4536	0.5957	0.5402	0.4851	0	0	0.7174	0.8107	0.6642	0	0.3849	0.6412	0.4287	0	0.6316	0.3824	0.3782	0.4977	0.8521	0	0.47	0.7295	0.6792	0	0.4941	0.4103	0.411	0.5189	0.371	0.6261	0.4476	0	0.4118	0	0.4774	0.3387	0.594	0.5677	0.4463	0.4362	0	0.4678	0.8132	0.6442	1	0.3844	0.5435
1	0.6788	0.5157	0.4409	0.5793	0.6606	0.4715	0	0	0.6991	0.7926	0.6465	0	0.3744	0.4135	0.4169	0.3828	0.6145	0.372	0.368	0.4838	0.8347	0	0.521	0.7111	0.6613	0	0.4803	0.399	0.503	0.5044	0.4542	0.6091	0.4352	0	0.4005	0.3859	0.464	0.3738	0.5776	0.5519	0.4339	0.4241	0	0.4547	0.7951	0.6268	0.6777	0.374	0.5283
0	0	0	0	0	0	0	0	0	0.366	0.3564	0	0.6675	0	0	0	0	0	0	0	0.335	0.4502	0	0.4166	0.4934	0.3457	0	0.7937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3696	0	0	0.3578	0	0	0.3453	0
0.3737	0.3848	0.3464	0	0	0	0	0	0	0.4707	0.4579	0.3661	0	0	0	0	0	0.4112	0	0	0.3448	0.5808	0	0	0.4795	0.4435	0	0	0	0	0.3392	0	0.4076	0	0	0	0	0	0	0.3866	0.3697	0	0.5749	0	0	0.4597	0.3549	0.3842	0	0
0	0	0	0	0	0	0	0.3552	1	0.3406	0.3914	0	0	0	0	0	0	0	0.5627	0	0	0.4179	0	0	0.3467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.707	0	0.3929	0	0	0	0
0.3744	0.3855	0	0	0.4429	0	0.3618	0	0	0.3977	0.6211	0.3667	0	1	0	0	0	0.3487	0	0	0	0.4903	0	0	0.405	0.3753	0	0	0	0	0	0	0.3457	0.3351	0.3663	0.4909	0	0	0	0.4934	0	0	0	0	0.8117	0.4605	0.4799	0.3849	0	0.3753
0.5793	0.5967	0.451	0.3864	1	0.4855	0.5593	0	0	0.6156	0.8961	0.5671	0	0.4429	0.4812	0.3657	0	0.5382	0.4399	0	0.4233	0.7488	0	0.4001	0.6268	0.5806	0	0.4203	0.4726	0.3693	0.4412	0.335	0.5334	0.5161	0.3632	0.3517	0	0.4063	0	0.5054	0.4827	0.3803	0.3719	0.3489	0.3983	0.7082	0.7349	0.5957	0	0.462
0.3784	0.3896	0	0	0	0.3974	0	0	0	0.4208	0.4637	0.3706	0	0.4631	0	0	0	0.3685	0	0.3596	0	0.5193	0.3523	0.5054	0.4287	0.3969	0	0	0.4423	0	0	0.4027	0.3653	0	0	0.9966	0	0	0.5401	0.564	0	0	0	0	0.7385	0.4655	0.3593	0.389	0	0.428
0.3474	0.3576	0	0	0.41	0	0.3359	0	0	0.3687	0.5755	0.3404	0	0	0	0	0	0	0	0.3388	0	0.4536	0	0	0.4749	0.4619	0	0	0.9799	0	0	0	0.4243	0	0	0.3631	0	0	0	0.5161	0.3847	0	0	0	0	0.4262	0.4441	0.357	0	0
0.3685	0.3794	0.3417	0.4813	0.3424	0.3466	0	0	0	0.4639	0.4513	0.3609	0	0	0.6881	0	0	0.4053	0	0.5473	0.3728	0.5725	0	0	0.5516	0.4371	0	0.3363	0	0	0.3345	0	0.4018	0	0	0.3809	0	0	0	0.8291	0.3646	0.3358	0	0	0.5073	0.453	0.35	0.4545	0	0
0.4667	0.481	0.4315	0.37	0.4086	0.3815	0.3348	0	0	0.5893	0.5734	0.4568	0	0	0.3477	0	0	0.5147	0	0	0.4051	0.7198	0	0.383	0.6001	0.5555	0	0.4022	0	0	0.4221	0	0.5101	0	0	0	0	0.3889	0	0.4833	0.4616	0.3642	0.4591	0	0.3813	0.5756	0.4425	0.4802	0	0.3733
0.5522	0.5689	0.4299	0.3687	0.6526	0.4554	0.533	0	0	0.5871	0.8686	0.5405	0	0.4221	0.3464	0.3492	0	0.5128	0.4194	0	0.4036	0.7174	0	0.3816	0.5979	0.5534	0	0.4008	0.4504	0.3473	0.4205	0	0.5082	0.4917	0.3468	0.3359	0	0.3875	0	0.4815	0.4599	0.3629	0.355	0	0.3799	0.6773	0.7036	0.5679	0	0.4403
0.4169	0.4295	0	0	0.3657	0	0	0	0	0.4433	0.512	0.4081	0	0	0	1	0	0.3877	0	0	0	0.5472	0	0	0.4515	0.4178	0	0	0	0	0	0	0.3843	0	0	0	0	0	0	0.3647	0.349	0	0	0	0	0.514	0.3955	0.4287	0	0.3348
0.374	0.3851	0.3467	0	0	0.3986	0	0	0	0.471	0.4582	0.3663	0	0	0.3679	0	0	0.4115	0	0	0.4295	0.5812	0	0	0.6358	0.4438	0	0.5708	0	0	0.3394	0	0.4079	0	0	0	0	0	0	0.3869	0.37	0.3858	0	0	0	0.46	0.3552	0.3844	1	0.6093
0.5157	0.5315	1	0.4078	0.451	0.4207	0.3683	0	0	0.6493	0.6323	0.5048	0	0	0.3828	0	0	0.5686	0	0.3412	0.4471	0.7846	0	0.4224	0.6608	0.6129	0	0.4439	0	0	0.4661	0	0.5635	0.341	0	0	0	0.429	0	0.534	0.51	0.4014	0	0	0.4205	0.6347	0.4888	0.5306	0.3467	0.4115
0.3738	0.3392	0	0	0	0.7499	0	0.3631	0	0.4471	0.4021	0	0.6021	0	0	0	0.439	0.3619	0	0	0	0.5097	0	0.8989	0.4762	0.3897	0	0	0	0.5778	0	0.522	0.3588	0	0	0.5723	0	0.4148	1	0.3408	0	0	0.3336	0	0.3375	0.4036	0	0.3387	0	0
86	8	99	75	91	2	78	19	89	46	17	80	42	90	59	97	71	45	26	35	40	4	63	34	7	5	61	77	29	1	69	43	41	62	67	6	32	13	100	14	53	84	36	81	65	47	23	85	98	9
